Genre,Track Name,Track ID,Preview_link
rock,Black Butterflies and Déjà Vu,6QZ8h3RqIgTRTo3hfaqryx,https://p.scdn.co/mp3-preview/42488ed5afc703939172ab01952dfe865a2feb11?cid=6410be731bfd4cf798c0e6e9a32589fc
rock,Friday I'm In Love,4QlzkaRHtU8gAdwqjWmO8n,
rock,Teenagers,7j31rVgGX9Q2blT92VBEA0,https://p.scdn.co/mp3-preview/7e780e073cb38e63e13544cd28a80d1eec88a49c?cid=6410be731bfd4cf798c0e6e9a32589fc
rock,Still Counting,1znGxpojJSjxZZEWA5zWva,https://p.scdn.co/mp3-preview/6f03da83128273887883839949e184c29cbc0598?cid=6410be731bfd4cf798c0e6e9a32589fc
rock,American Girl,7MRyJPksH3G2cXHN8UKYzP,https://p.scdn.co/mp3-preview/36d69a9c5b7a78b378f349e319ca49075993717b?cid=6410be731bfd4cf798c0e6e9a32589fc
rock,Always,2RChe0r2cMoyOvuKobZy44,
rock,Aerials,4e9eGQYsOiBcftrWXwsVco,https://p.scdn.co/mp3-preview/17c08cf40c2f21a4b3e65fd092749a3e35e59b68?cid=6410be731bfd4cf798c0e6e9a32589fc
rock,Painting (Masterpiece),4kK14radw0XfwxJDPt9tnP,https://p.scdn.co/mp3-preview/862cb96402d381a5cfc6e4ad9e94a5d179394cd7?cid=6410be731bfd4cf798c0e6e9a32589fc
rock,The Stroke - Remastered,52KvuGmgcgRdrLMXOtda0E,
rock,Moth Into Flame,3JjZq20Kv6UphyyirAaY9A,
rock,Paradise,3O8BBc0bj8dGgJBmYVjt0k,https://p.scdn.co/mp3-preview/e8e263ab71a6b332beed7b213a1c2e243b754938?cid=6410be731bfd4cf798c0e6e9a32589fc
rock,Just Like You,0CA3RxBx2xSQXPfpmUBK1v,https://p.scdn.co/mp3-preview/1276a2b1f5aded2deaf36fcb2fc7bc4ac03e629a?cid=6410be731bfd4cf798c0e6e9a32589fc
rock,Streets of Philadelphia - Single Edit,3fbnbn6A5O5RNb08tlUEgd,https://p.scdn.co/mp3-preview/b4d012466df89b64af352fde661cc6e580ddb269?cid=6410be731bfd4cf798c0e6e9a32589fc
rock,Fallen Leaves,3jUTjCISntIUFL8jnAjzgc,https://p.scdn.co/mp3-preview/47c233228ea9619ae7889f6a541479e5fb175fba?cid=6410be731bfd4cf798c0e6e9a32589fc
rock,More Than Words,1gVgkQFOKa8Wc1HYsJtPdH,
rock,Let You Down,0bKbN288jXK5tKxnEGK8xL,
rock,The Wind Cries Mary,5H6Jp0syB5yEPk7SWYdlmk,https://p.scdn.co/mp3-preview/d447ae016d887eed8991b6c6bbe6f60370684ff1?cid=6410be731bfd4cf798c0e6e9a32589fc
rock,Burnin' for You,3fkPMWQ6cBNBLuFcPyMS8s,https://p.scdn.co/mp3-preview/7df1a3c5045bdde3deed8f62414e5bfe086feda8?cid=6410be731bfd4cf798c0e6e9a32589fc
rock,Hearts On Fire,4EFtG09zBCVqItRg3aSTrJ,
rock,Prayers,2HLOsBfH6RCLq85GVodkLe,https://p.scdn.co/mp3-preview/343dcb346bedb1b3464e834fe66022230c3e86dc?cid=6410be731bfd4cf798c0e6e9a32589fc
rock,Piece of My Heart,1xKQbqQtQWrtQS47fUJBtl,https://p.scdn.co/mp3-preview/55f9c641ef8ef16d46394e6f4f2b780701ebfdf2?cid=6410be731bfd4cf798c0e6e9a32589fc
rock,Word Up!,4D05EjPFWFx3BEQNeB7Vct,https://p.scdn.co/mp3-preview/3fe2ac0ae4dbf31a9ff0481d5ea5a79c92cbd6f1?cid=6410be731bfd4cf798c0e6e9a32589fc
rock,This Is War,2D52zjCyqEIQa221lhw6uk,
rock,Runnin' Down A Dream,6rdEEYHsLavlklAypD5cre,
rock,Porn Star Dancing,3Q8zopc4ABXhysDb1sgLVW,
rock,Meadow,2gRk5paar8fnT28Q6AsKTj,https://p.scdn.co/mp3-preview/9c496b197323d7b837456bb9aaba744c523d46cc?cid=6410be731bfd4cf798c0e6e9a32589fc
rock,Your Love,4oDZ5L8izBals6jKBJDBcX,https://p.scdn.co/mp3-preview/4f5a5a4f0333addbb048e2781f3daa1e5df74855?cid=6410be731bfd4cf798c0e6e9a32589fc
rock,American Idiot,6nTiIhLmQ3FWhvrGafw2zj,https://p.scdn.co/mp3-preview/d5d48190dacabe9e45e2e1fe7616c4e411b28b53?cid=6410be731bfd4cf798c0e6e9a32589fc
rock,Under the Bridge,3d9DChrdc6BOeFsbrZ3Is0,https://p.scdn.co/mp3-preview/90e41778392f27b6f7dd82db4c90916b3727aa6a?cid=6410be731bfd4cf798c0e6e9a32589fc
rock,Someday,56NkIxSZZiMpFP5ZNSxtnT,https://p.scdn.co/mp3-preview/83703b4cc3b487fa0773635bb98def1b7fc89cb0?cid=6410be731bfd4cf798c0e6e9a32589fc
rock,Far Away,0ADZ5dmXhlfzjMw6lefoPl,https://p.scdn.co/mp3-preview/ee5ef1ff3c6c82863e00c2f29775d16af8c22b37?cid=6410be731bfd4cf798c0e6e9a32589fc
rock,Gravity,6u6owcenv7xtuLRLc2rkYs,
rock,Have You Ever Seen The Rain,2LawezPeJhN4AWuSB0GtAU,
rock,Sex on Fire,0ntQJM78wzOLVeCUAW7Y45,https://p.scdn.co/mp3-preview/8cca3506fa42dd9cc51a761386d064b502d1a4c6?cid=6410be731bfd4cf798c0e6e9a32589fc
rock,Run To You,0HqNyWt20oyqntGSOf4lY9,
rock,Tiny Dancer,2TVxnKdb3tqe1nhQWwwZCO,
rock,One Last Breath,42T2QQv3xgBlpQxaSP7lnK,
rock,Over and Over Again,3nhGcnuGvsLL8OtjoOOxXp,
rock,Lips Of An Angel,40LQiUUUKXVGyNs09lHVjW,
