,Genre,Track Name,Track ID,Preview_link
78,jazz,Dream A Little Dream Of Me,5MjAGtm2ihbBK9G30ZN3Ju,
79,jazz,'S Wonderful,3VZwP7d1U7tuQjb9JZrSRF,
80,jazz,Pretty Ballad,3gMMHNUrq3rPeUfgQcAJ2H,https://p.scdn.co/mp3-preview/cb662e3d93881ccdc8c20642ae77d88250d97daa?cid=577c3414ccf54576a289735f10e3ee13
81,jazz,Don't Explain,6jtqMK07LIrDOKprhrF0vU,https://p.scdn.co/mp3-preview/96491be555a4f0aa95cf1f5bf9673c657a6a28e9?cid=577c3414ccf54576a289735f10e3ee13
82,jazz,Agua De Beber,1HSkO9b7iVbu9ozQy6KTPi,
83,jazz,The Gypsy,354gNwpjlW9QKsMPLWdMv5,
84,jazz,Moanin',3rFzc8CLVDZ7OOtFa2jPYP,https://p.scdn.co/mp3-preview/7b73820ef9d5f6e56dbcfdf50237569f9e1d58b7?cid=577c3414ccf54576a289735f10e3ee13
85,jazz,In A Sentimental Mood,4fKbuhnNdYd9L0NTKECcJ5,
86,jazz,Bossa Nova U.S.A.,6cjjUuY51c5SwTABCVPSYH,https://p.scdn.co/mp3-preview/32af7f124efe823317ae4afae5a2df7e73e13ebf?cid=577c3414ccf54576a289735f10e3ee13
87,jazz,Kossa Kossa,3r94oMT1M8jF89PSw8qU00,
88,jazz,Portrait of Tracy,2Fc3GG0g44NbggiPUKM7AG,https://p.scdn.co/mp3-preview/67dd91384c071c3283d05064ab6e7185f3aacb38?cid=577c3414ccf54576a289735f10e3ee13
89,jazz,Freddie Freeloader,2x91iJc0UkFcjRMEZ2CoWB,https://p.scdn.co/mp3-preview/254460379133630c31488ffa15b6dbd37ea78da8?cid=577c3414ccf54576a289735f10e3ee13
90,jazz,Lady Bird (Alternate Take) (Remastered),52uohj3aF9TcSAYRE8TR62,
91,jazz,Tenderly,6TMoKdGcSIHjLfyzINFB5X,https://p.scdn.co/mp3-preview/a7f33f6ebbd5939571108ecaab7b101e457bcbc2?cid=577c3414ccf54576a289735f10e3ee13
92,jazz,Blues For Alice,77u2aLfY8KGmMZIDy0RRns,
93,jazz,Apple Honey - 78rpm Version,2Xlp3XSlVGB7oWgxlyo5oT,https://p.scdn.co/mp3-preview/7b9e1e57b45ea143b639156673e09b5a4149a944?cid=577c3414ccf54576a289735f10e3ee13
94,jazz,The Look Of Love,3CDHydgW0ssTh59f0jy1y3,
95,jazz,Long Yellow Road,4i3VL3Rs0ARoUOIANrJDzR,https://p.scdn.co/mp3-preview/31bddb4dc2e81804d83662cd0cc38cf8e12ab7cd?cid=577c3414ccf54576a289735f10e3ee13
96,jazz,Cheek To Cheek,1gcuhZPKmTYvn5VT5EZLR6,
97,jazz,Walkin' And Swingin',0DTK1wka31c9Iam2OywdKg,https://p.scdn.co/mp3-preview/4005d66c6e0a48da27c3790833a90e1ff28a8f89?cid=577c3414ccf54576a289735f10e3ee13
98,jazz,Cuando Cuando,493ACqCZRUA0S35w0ACn4Y,https://p.scdn.co/mp3-preview/d9b95d606760688dc13d678299d716bdad9a22f9?cid=577c3414ccf54576a289735f10e3ee13
99,jazz,April In Paris,1N8rs8JCTO0J6itg8OV24o,
