Genre,Track Name,Track ID,Preview_link
classical,Polonaise Brilliante,3sO3HX4EP1jS9rZW9OvHCN,https://p.scdn.co/mp3-preview/6b0ab99572be92ef52adaaf4cb17e14d498e3950?cid=6410be731bfd4cf798c0e6e9a32589fc
classical,"Symphony No. 3 ""Eroica"": I. Allegro con brio",6vdZRqSWf9bTOsOmP0cTf7,
classical,Preludes: La colombe (The Dove),0a9mUPCyu1R2kxRqDoO9Q3,https://p.scdn.co/mp3-preview/e56a021884f42b0cfc2b0c085b1526efc8abfa6a?cid=6410be731bfd4cf798c0e6e9a32589fc
classical,Firing Squad,5dW3suh54vtbllAQgwS249,https://p.scdn.co/mp3-preview/f3140011add85b24038215701304ded2a8805b9f?cid=6410be731bfd4cf798c0e6e9a32589fc
classical,"Ravel: Daphnis et Chloé Suite No. 2, M. 57b",1QlGhMVQkxVaPx1xn1iytU,https://p.scdn.co/mp3-preview/6be4de69c04ee6e04e14221af6d19e0e9d9ab5c0?cid=6410be731bfd4cf798c0e6e9a32589fc
classical,Oboe Concerto: Oboe Concerto: III. Allegro,5HfVLuge7NXEKY2ErYWsVN,https://p.scdn.co/mp3-preview/d72b5770d6ac3cd4545c9907382f19212db89fa1?cid=6410be731bfd4cf798c0e6e9a32589fc
classical,Six Etudes for Piano - q = 96,7bYwm4LQaOsardfDdbVZg6,https://p.scdn.co/mp3-preview/2fa0297ff204e79e3e84003efb2bdd591c14b389?cid=6410be731bfd4cf798c0e6e9a32589fc
classical,Sleeping Lotus,0I2kwvXCLolYQ4nZQcF6EQ,
classical,Vespers of 1610: Deus in adiutorium meum intende,1Rb2tPT1l1rU9KtvLHy30E,https://p.scdn.co/mp3-preview/0376430fa8447b5d7d70615f1b8b151dbe430685?cid=6410be731bfd4cf798c0e6e9a32589fc
classical,"The Fellowship Reunited (feat. Sir James Galway, Viggo Mortensen and Renée Fleming)",1lIcdDpGlc2mO2LYA0f5KM,https://p.scdn.co/mp3-preview/037cbcc8f72c18f542b982b9235ed91b2aa6e9b5?cid=6410be731bfd4cf798c0e6e9a32589fc
classical,Spem in Alium,26nEbd5S5IG0nvcAPXFoOn,https://p.scdn.co/mp3-preview/4391174d047acd204e44f5f3deddbab99954a1d5?cid=6410be731bfd4cf798c0e6e9a32589fc
classical,Act III - Delphinus Capensis,3xEJsNuVvU7IdX3VxAik2X,https://p.scdn.co/mp3-preview/8c018fb25e788684836c83076ef25ca257b59f45?cid=6410be731bfd4cf798c0e6e9a32589fc
classical,Sonata for Clarinet and Piano: 1. Allegro tristement - Extract,489iiJI4OL84YdgrKJPTFd,
classical,A Dark Knight,5QFdOfeQlX8gp7ick31XRG,https://p.scdn.co/mp3-preview/ffef604c2c6bdec349cbb0fe8334c254a645ab2f?cid=6410be731bfd4cf798c0e6e9a32589fc
classical,"Adagio for Strings, Op. 11",7nHvS6UUhz2gJhj8TIROLX,https://p.scdn.co/mp3-preview/605996fc7d09b4d498c1472e0d1307d9e96543e2?cid=6410be731bfd4cf798c0e6e9a32589fc
classical,"String Quartet in D Major, Op. 64/5: Adagio cantabile",3y9uQIatvsOg3tI8mPK8u4,https://p.scdn.co/mp3-preview/ae6f37b89a46c18ee6f83b134cb3f4fa0f544f29?cid=6410be731bfd4cf798c0e6e9a32589fc
classical,Rhapsody in Blue,2XSBXz4uDvx1PQPYJWQpcK,https://p.scdn.co/mp3-preview/36fa2aba29a9cda9dc9e876ba8df76d596b35d9d?cid=6410be731bfd4cf798c0e6e9a32589fc
classical,"Tchaikovsky: Swan Lake (Ballet), Op. 20, Act 2: No. 10, Scène (Moderato)",2jjVsWQEUeZ06qSqF8xiBr,
classical,Clarinet Concerto in B-Flat Major (reconstructed R. Meylan): I. Andante sostenuto,1H9rGpQ1Xqh45Y13mzfJvU,https://p.scdn.co/mp3-preview/9d9ad789a97c50c5ba1e9a4b937858bd48a14561?cid=6410be731bfd4cf798c0e6e9a32589fc
classical,"Lute Suite in E Minor, BWV 996 (Arr. J. Williams for Guitar): I. Passaggio - Presto",5Z6c5OU1R6Ey9T4XOZdU1z,https://p.scdn.co/mp3-preview/5c1c5b07bb71b5795b7482cd438a82b465b8b69a?cid=6410be731bfd4cf798c0e6e9a32589fc
classical,Suite No. 1 For Solo Violin (1927): Fuge: Munter!,3SZyzIH61YD58TzEsebx67,https://p.scdn.co/mp3-preview/e1a03b379904351158c4837dcf664f08f78b9b5c?cid=6410be731bfd4cf798c0e6e9a32589fc
classical,Cello Sonata: I. Dialogo,5PtmAQ3m2jxhUkDVFQAJag,https://p.scdn.co/mp3-preview/283825ccd508b5825e099def9c027976d1d455b0?cid=6410be731bfd4cf798c0e6e9a32589fc
classical,"Serenade In G Major: Eine Kleine Nachtmusik, K. 525: I. Allegro",53KU8BrYZuxZOb3jqDm4ix,https://p.scdn.co/mp3-preview/411ff101d1ab4a9b6f54babf2e3cd694af2a156e?cid=6410be731bfd4cf798c0e6e9a32589fc
