,Genre,Track Name,Track ID,Preview_link
29,heavy-metal,Indians,6wgZspzGPlGRgXvv7lhprq,
30,heavy-metal,Black Ninja,6hLrlyozgBK6NPOsURddeW,https://p.scdn.co/mp3-preview/5a09baf1bc7cb65246c36b439aac8bad751c7cbc?cid=577c3414ccf54576a289735f10e3ee13
31,heavy-metal,Stargazer,1cnA8Zf6McVyoWTr8xf0Ml,
32,heavy-metal,Pull Me Under,5CPXR6lDTvngxtmMZxnWmC,https://p.scdn.co/mp3-preview/4a65db5279bd31980b5986b9f9deef31f80009a8?cid=577c3414ccf54576a289735f10e3ee13
33,heavy-metal,Trigger,6s3RVxopazXw7ROcexLBQR,
34,heavy-metal,Death And The Labyrinth,1L6KRFCqkFkhutZTT68RhS,
35,heavy-metal,Resist and Bite,0DhsBWaVj3Fk4gzUzngAmP,
36,heavy-metal,Cirice,19yy8kd0JBWpvobwZDw20l,
37,heavy-metal,Revelation,69GLIlXzwz2nya58DBesNe,
38,heavy-metal,Symbolic,0dpFb4qv92TE9R00Lq4SAW,https://p.scdn.co/mp3-preview/11a7a4538f16e16c84c39f20e5817ae03226b71c?cid=577c3414ccf54576a289735f10e3ee13
39,heavy-metal,Eaten,6RLOcrXNLYfVsNid96jWks,
40,heavy-metal,"Never Forgive, Never Forget",235eysQ30Aag46SBMR0kHL,
41,heavy-metal,Eagleheart,0wC8UdkflVFiR95fL55Uzd,https://p.scdn.co/mp3-preview/9de8f3104cdc4dc1ca1ba63efbf1773bed4a2472?cid=577c3414ccf54576a289735f10e3ee13
42,heavy-metal,The Number Of The Beast - 1998 Remastered Version,1s4Ie0cT6P73SRSfh3oyGW,
43,heavy-metal,Bark at the Moon,2E7W1X4maFFcjHrVrFA7Vs,https://p.scdn.co/mp3-preview/428cbc8109df061b2b6dc9ed65ba4dd2888d8116?cid=577c3414ccf54576a289735f10e3ee13
44,heavy-metal,Blinded By Fear,2pj2VXKSBRTmV8nuiaCKd2,https://p.scdn.co/mp3-preview/1a36db1291e201ffca99f32f565c7e776a40faa5?cid=577c3414ccf54576a289735f10e3ee13
45,heavy-metal,Pull Harder on the Strings of Your Martyr,0UXaslpoA81no74N7U56U9,https://p.scdn.co/mp3-preview/d84f697a6cadd14b94c342cd251468f395a1fb2d?cid=577c3414ccf54576a289735f10e3ee13
46,heavy-metal,Any Means Necessary,5JDxgnErZ8ccEnzVR3bOPb,
47,heavy-metal,Radix malorum,6tmx154r74oV7Ha3AQ3cNC,
48,heavy-metal,Princess of the Night,2Q6Knqq0R7baKPuo0bgMCU,https://p.scdn.co/mp3-preview/2ce3299890a64af6ba901f852521bb766f624e0e?cid=577c3414ccf54576a289735f10e3ee13
49,heavy-metal,Only For The Weak,40HsyP1bujEhU2HtdlGRtj,
50,heavy-metal,Stillborn,6TRuW1ZgKCCk24uCuhfo7r,
51,heavy-metal,Darkness Within,0bHYX16vAFaFhtEqKhCeqg,https://p.scdn.co/mp3-preview/841db4dcc263cb8014888f3523b72e56b7c0781d?cid=577c3414ccf54576a289735f10e3ee13
52,heavy-metal,Cafo,1ZfnGTUnha3QHj3KFmub0W,https://p.scdn.co/mp3-preview/93b6dd0822831b53c031a90a47a36b90876cd8a0?cid=577c3414ccf54576a289735f10e3ee13
53,heavy-metal,Amaranth,6eIveQ3SRArBxIE0RsUQKE,
54,heavy-metal,April Rain,62UFmoyvhEqx8GobjdUUry,https://p.scdn.co/mp3-preview/f2c355aba7e090e0ff7d251d140cf05b3eee649e?cid=577c3414ccf54576a289735f10e3ee13
55,heavy-metal,Endzeit,2abSIRLYyz5YFr6TCSTaFd,
56,heavy-metal,Last Man Standing,7sa1xOgT1c8xQfbSL5FrCe,
57,heavy-metal,Alison Hell,153SwL1d9SfCLWhqIs08we,https://p.scdn.co/mp3-preview/561d74d543cba1e0c503017b7c9d5521306519f0?cid=577c3414ccf54576a289735f10e3ee13
58,heavy-metal,Machine,7sxiG6BuAb28nh3qGmbz7L,https://p.scdn.co/mp3-preview/bac4d9dfc7064af02fa5911633ae6ee524e7b5ab?cid=577c3414ccf54576a289735f10e3ee13
59,heavy-metal,Down from the Sky,5LePaQIrJcIwrUzNEr3m86,https://p.scdn.co/mp3-preview/b99c0e999ad17815dea90b28a76a60d26866a1dc?cid=577c3414ccf54576a289735f10e3ee13
60,heavy-metal,Ora Pro Nobis Lucifer,0xwfDhU1YaXmNFnwhToFrT,https://p.scdn.co/mp3-preview/780efd7d64e52c0fcc1a00b19b4542182f5ba7f6?cid=577c3414ccf54576a289735f10e3ee13
61,heavy-metal,Tread Lightly,46PDxEshU0SPeKY36Pu3FY,https://p.scdn.co/mp3-preview/b3122cd0af25fae7970015a2b5e181df09fc0c39?cid=577c3414ccf54576a289735f10e3ee13
62,heavy-metal,As The Pages Burn,4I9qtk6mvj3GwVYzSIu6IQ,
63,heavy-metal,Distortion Sleep,1vGbYnzRxEyiWfThBssuzx,
64,heavy-metal,Lethean,63pCzgY2ygC8K1VsXunD1p,
65,heavy-metal,Kill or Become,3kBV6iIyeT5SCvGcVyg4pJ,https://p.scdn.co/mp3-preview/333c13fe8013e834c88b092bf090d15fabce880e?cid=577c3414ccf54576a289735f10e3ee13
66,heavy-metal,Blood and Thunder,3jagGO7eHHuaD53ibehkux,https://p.scdn.co/mp3-preview/214f41a401c263439f5e715b2875940fef45f7b1?cid=577c3414ccf54576a289735f10e3ee13
67,heavy-metal,Warrior Without a War,0eP2ovLkpUu4opXgGNtwoE,https://p.scdn.co/mp3-preview/2fd36ac73af3ccb03886efa6914816c37bcee816?cid=577c3414ccf54576a289735f10e3ee13
68,heavy-metal,Mr. Crowley - 2002 Version,7AWeyu0x4vJp3pb2RKadBT,
69,heavy-metal,Disciple,2uenkeJMEfGmjebYnewnlE,
70,heavy-metal,Ghost Division,3SfegQ7orQv1bkmRtpcS8Z,https://p.scdn.co/mp3-preview/15d5a308953b9d04aa7d7d073e39435bcbc120c7?cid=577c3414ccf54576a289735f10e3ee13
71,heavy-metal,Mouth for War,6rkeaQRCWZxwkjhyqgxjXi,https://p.scdn.co/mp3-preview/cb8116effd9beb66f7cb4a90ada6d944f5d8d055?cid=577c3414ccf54576a289735f10e3ee13
72,heavy-metal,Symphony Of Destruction,4YJZjINIhakR98fnz1Pvup,
73,heavy-metal,You Will Know My Name,2dQUNg3OGqVXrfjDpgJcCu,
74,heavy-metal,The Pursuit Of Vikings,0sObxZUKqdPfgjG9ahSlP5,https://p.scdn.co/mp3-preview/2cec7937dd721879d795ade19fe818236cbcee96?cid=577c3414ccf54576a289735f10e3ee13
75,heavy-metal,For Whom The Bell Tolls,4hOohf45f0JtxYKNsEAIOV,
76,heavy-metal,Death Dies Hard,3IVjVJ21z8pLZIxyvw6rpJ,https://p.scdn.co/mp3-preview/6735d7536ab8119c5d97b6e150d659b12f7ea0d9?cid=577c3414ccf54576a289735f10e3ee13
77,heavy-metal,Alias,5HhON9ybpybj4pbeWI9iez,
78,heavy-metal,Vain Glory Opera,6EMTWm0HgzsvJiQQOqObEQ,https://p.scdn.co/mp3-preview/bfac5182d428396710770adbb46662909693f5b5?cid=577c3414ccf54576a289735f10e3ee13
79,heavy-metal,Primo Victoria,2HGegw5KT02EFjKK2uZ2hk,
80,heavy-metal,Eweroun,5noK6xCSSWSAQUt3onP5TN,
81,heavy-metal,Agent Orange,7kVzz2gH9StG4idWUHZEJ2,
82,heavy-metal,Lost To Apathy,1YIVbE8Z0d9eK8PCaVjq7I,
83,heavy-metal,Cowboys from Hell,2SgbR6ttzoNlCRGQOKjrop,https://p.scdn.co/mp3-preview/3c390eff507ec1287a1dae98e32787d652f52de5?cid=577c3414ccf54576a289735f10e3ee13
84,heavy-metal,Drink,6jZXJIJVTCSZ15lFUp5qzD,
85,heavy-metal,South Of Heaven,1HNFInFeXqddmDRqvlelGQ,
86,heavy-metal,Flying whales,5OjCsHeByDYEGxMrb1z8KQ,https://p.scdn.co/mp3-preview/abc838fdc0c3f8f3d70e2ffb5f57a2ecae6af8dd?cid=577c3414ccf54576a289735f10e3ee13
87,heavy-metal,Autotheist Movement I: Create,1YP2n273NgbrjdaLHGOQ4M,https://p.scdn.co/mp3-preview/3d8d1bd10bb2a0f864381c3566d26cfad3651a52?cid=577c3414ccf54576a289735f10e3ee13
88,heavy-metal,Brave This Storm,0CdHnV4vaqNDKskubNQWLb,https://p.scdn.co/mp3-preview/8984223c9d9f34e8d3e03122a0a6594c661088aa?cid=577c3414ccf54576a289735f10e3ee13
89,heavy-metal,Now We Die,5IO423fjmlTPPpZCtV6rhe,
90,heavy-metal,Dead Skin Mask,04lIJwNlGIxS0cCMmxCsEX,
91,heavy-metal,The Book Of Heavy Metal (march Of Metallians),1VCCwqoUeJQQo0K5vwTgiP,
92,heavy-metal,Warriors,082aruk105IENXRKj6RehY,
93,heavy-metal,Insomnia,0hz3fot9rFs8H6QAclb7PK,
94,heavy-metal,Battery,4A1jq5W97gi5ok44CgZiab,
95,heavy-metal,Bay Of Pigs,5Uz8WiJa82WLdQyhrttbfB,https://p.scdn.co/mp3-preview/abf639c06e2c297d5b1487b49828cf523acc0420?cid=577c3414ccf54576a289735f10e3ee13
96,heavy-metal,Sweating Bullets - Remastered 2004,6i7IXg8j7ZngiEOgBYjkhw,
97,heavy-metal,Ace of Spades,3AVZaAbDvR6rs2NN4n0aAF,
98,heavy-metal,Spectrum Of Eternity,12JfrP532wY8nqxbT2WoI9,
99,heavy-metal,Hunger,75vG0v9Ql3pt9vQGb49YsS,
