,Genre,Track Name,Track ID,Preview_link
59,heavy-metal,Lie To My Face,2NVQbNEmJ0ZVulQOpWa0PD,https://p.scdn.co/mp3-preview/b1a47ee47f0b6b39e280aa06a0182a1f94d5fdee?cid=577c3414ccf54576a289735f10e3ee13
60,heavy-metal,Cirice,19yy8kd0JBWpvobwZDw20l,
61,heavy-metal,A Greater Foundation,1x1NTUH1QUJEiBnkAMy0Mq,https://p.scdn.co/mp3-preview/bd92a758f22ffec56d3c1177fb120925cf0919e5?cid=577c3414ccf54576a289735f10e3ee13
62,heavy-metal,Walk,7fcfNW0XxTWlwVlftzfDOR,https://p.scdn.co/mp3-preview/14e66cb261d6027f14d31e7d247b2281b9e79e71?cid=577c3414ccf54576a289735f10e3ee13
63,heavy-metal,Love?,4eZjwZGuzOexZetGW3SizZ,
64,heavy-metal,You Will Know My Name,2dQUNg3OGqVXrfjDpgJcCu,
65,heavy-metal,Now You've Got Something to Die For,6uw0ccDTu2taJB1KU6ggQk,
66,heavy-metal,Night Witches,4GyoRIx9au0OSRrqbArkia,
67,heavy-metal,The Axe,25I6CiICRyGB0K7E9c7Ho0,https://p.scdn.co/mp3-preview/530bb179a53b76d96e29362482c74b68cf275c39?cid=577c3414ccf54576a289735f10e3ee13
68,heavy-metal,Under and Over It,7iXehQAqsHO8xwGUcnZpHW,
69,heavy-metal,Angels Don't Kill,2DheMnbW4bvwIMqPzQ3vKd,
70,heavy-metal,Calling Card,0s9jKsjMpUt2pYjzVnmMeE,
71,heavy-metal,Rasputin,1L3VY7f1nQQVyfs8ZunYRL,
72,heavy-metal,Withstand The Fall Of Time,5nCnSnLtotQ8eB4E189U91,https://p.scdn.co/mp3-preview/d42554b85541742ec0cac92342184a18362d3639?cid=577c3414ccf54576a289735f10e3ee13
73,heavy-metal,Moonlight Equilibrium,40gZAlqBJbZ9gZFyAo53Cj,https://p.scdn.co/mp3-preview/b108a6dbbc94f9b8cc6165044e9ef506010a2da7?cid=577c3414ccf54576a289735f10e3ee13
74,heavy-metal,Take This Life,52DKRgSDIyvacToVErwWg5,
75,heavy-metal,Strife,15zUfY9L1p7bN9JsgaTAP0,https://p.scdn.co/mp3-preview/a2e2f335713603bd47bb1340981a4a643d63053b?cid=577c3414ccf54576a289735f10e3ee13
76,heavy-metal,Needled 24 / 7,5IjTGUgCEUDw8t6wIVbmrg,
77,heavy-metal,Peace Sells - Remastered,5a2hIQWInPjqkkFiUEgxoX,
78,heavy-metal,War Ensemble,0TvcIlBxvXqfvy8mk36nQk,
79,heavy-metal,Locust,2fed1yXI1clOEddfGyKyH2,https://p.scdn.co/mp3-preview/758f23fa23e730be08094f5ac299d62e1206e94b?cid=577c3414ccf54576a289735f10e3ee13
80,heavy-metal,A Fine Day To Die,6iFljFRUR5Co2EX4GIcGTB,
81,heavy-metal,Paradise Lost,3YB4KNfs8qeIXpJkvaRTBk,
82,heavy-metal,Natural Selection,6DJ192Le6D6xVh70jPWJ7r,
83,heavy-metal,In Due Time,1HlOGL1p6wlpOZatJ2NwFk,https://p.scdn.co/mp3-preview/5287be8e73ca9d056e75ed0bf9171a906c04b75f?cid=577c3414ccf54576a289735f10e3ee13
84,heavy-metal,The Sunk'n Norwegian,47UBcqgE3CxLJ5G9FIKTzW,
85,heavy-metal,Sleepwalker,2XZP7EIjlD75VwYcHNePYj,https://p.scdn.co/mp3-preview/6481650a2413e8276a8808cf1ef26f820f0cd79b?cid=577c3414ccf54576a289735f10e3ee13
86,heavy-metal,Phoenix Down (Zardonic Remix),1VbYQN8vCJwT96D2lRB53d,
87,heavy-metal,We Will Rise,7ffYxGlHGeBLqdDN3aLwxy,
88,heavy-metal,Code Of Honor,43xdEiZZrSoNdETUepZpYR,https://p.scdn.co/mp3-preview/4a0b22de60d0a99e6edf6dc4495e53be34bb8359?cid=577c3414ccf54576a289735f10e3ee13
89,heavy-metal,Hearts On Fire,1uPJUOUzZydICIfknCS2nK,
90,heavy-metal,South Of Heaven,1HNFInFeXqddmDRqvlelGQ,
91,heavy-metal,Fallen Star,1KwkH0GZEgZ2g8XJIUOCeR,
92,heavy-metal,I Don't Wanna Be Me - Edit,4LwdLLqeWKSVQ6vdw7Edoy,https://p.scdn.co/mp3-preview/06664c7feec3d4eddaefc83916101b21b7173572?cid=577c3414ccf54576a289735f10e3ee13
93,heavy-metal,Death And The Labyrinth,1L6KRFCqkFkhutZTT68RhS,
94,heavy-metal,Rainbow in the Dark,1sRNnxZZDt6rPyvSbCw5im,https://p.scdn.co/mp3-preview/1bd273146ba8849516a40b02a6b8a906c3526ede?cid=577c3414ccf54576a289735f10e3ee13
95,heavy-metal,Heavy Metal Never Dies,4mJmi9z3o1B6k2vry39Ufh,https://p.scdn.co/mp3-preview/2bba811a99ff778641fb0199d2de2420717ee7c5?cid=577c3414ccf54576a289735f10e3ee13
96,heavy-metal,Spirit Never Die,6NckTLOMeZFE9sqx4EyisQ,https://p.scdn.co/mp3-preview/0ee10bd596fc93cc248e248c29f7be4dc863685c?cid=577c3414ccf54576a289735f10e3ee13
97,heavy-metal,Redneck,04EtBLFIxbcVt9NdYgcrpF,https://p.scdn.co/mp3-preview/8ce998560aef27d2de091d1d5dff0223baa43665?cid=577c3414ccf54576a289735f10e3ee13
98,heavy-metal,Black Tears,6n3xR2sOimw0IEQNFH154t,
99,heavy-metal,Dead Skin Mask,04lIJwNlGIxS0cCMmxCsEX,
