,Unnamed: 0,Genre,Track Name,Track ID,Popularity,Loudness,Tempo,Duration_ms,Energy,Key,Instrumentalness,Speechiness,Valence,Danceability,code
2825,2912,dub,Kick Out The Epic Motherf**ker - Radio Edit,6mt43avikV8g00AXCyOkS1,38,-5.815,128.013,207600,0.862,4,0.000135,0.0574,0.214,0.551,82
2826,2913,dub,Rude Boy,2nz6tKHsV0GJhwaXIOvYz5,38,-2.4419999999999997,139.795,164576,0.858,11,0.778,0.307,0.45299999999999996,0.568,82
2827,2914,dub,Trumpsta - Djuro Remix,6w2A10HCO5nhBCaNLk4aS2,46,-7.013999999999999,128.006,258520,0.589,1,0.319,0.23600000000000002,0.201,0.973,82
2828,2915,dub,Skrillex Orchestral Suite by Varien - Bonus Track Version,0lEwO2YMAAMS9yA7mRm2Qj,40,-7.471,100.831,414747,0.479,7,0.591,0.0282,0.0673,0.17600000000000002,82
2829,2916,dub,Too Close - Distance Remix,3GyMfHpPEx3m4axgCEQ2Ke,0,-9.716000000000001,140.02,240722,0.735,4,0.0644,0.0698,0.711,0.767,82
2830,2917,dub,Raise Your Weapon - Original Mix,0GFTBgq0mVmOKe1zCodmBA,0,-7.483,139.909,502909,0.6990000000000001,1,0.00172,0.0814,0.0744,0.507,82
2831,2918,dub,Codes,2ar6J27j9d5TjlwMgTtbRD,0,-15.947000000000001,114.999,325565,0.494,9,0.161,0.172,0.44299999999999995,0.622,82
2832,2919,dub,Choose Me II,7b4xgWgUetYyYFA4RPE4SB,0,-4.2589999999999995,139.798,267250,0.893,8,0.467,0.182,0.22399999999999998,0.478,82
2833,2920,dub,Sunlight,3bbtEl3UDzQn0ti5TqPtRH,0,-5.447,139.416,230120,0.8220000000000001,0,1.21e-05,0.115,0.395,0.359,82
2834,2921,dub,Adrenaline,5E00Rs5AZvLdyuANoBvBbO,0,-4.9719999999999995,140.249,212561,0.807,9,0.000147,0.19899999999999998,0.485,0.594,82
2835,2922,dub,The Devil's Den,687RRToOFAtpqZRzmbhGtu,52,-2.8760000000000003,127.992,292907,0.946,1,0.0777,0.0687,0.322,0.616,82
2836,2923,dub,Swagga,5jKbQS7pNsDRz0XlckqxuZ,0,-8.197000000000001,139.457,332571,0.6759999999999999,0,0.33399999999999996,0.36200000000000004,0.5539999999999999,0.659,82
2837,2924,dub,Universe,4DqvFOvWWRCqCwyNqvHuAv,30,-3.532,139.524,363429,0.879,5,0.00047699999999999994,0.0923,0.29,0.397,82
2838,2925,dub,Grand Theft Ecstasy - Original Mix,5hCh2Lpczm74c0ML4HeXHe,0,-6.412000000000001,128.047,371159,0.5,10,0.73,0.0493,0.5379999999999999,0.8009999999999999,82
2839,2926,dub,We Can Make The World Stop,48n92l7OnLEURhalUBtsl7,55,-5.891,105.006,325909,0.836,5,0.5,0.0357,0.154,0.563,82
2840,2927,dub,Sandstorm (Dubstep Rmx),3Lac9B2iX0f1kJyk7pNY56,0,-8.549,136.067,299929,0.975,11,0.852,0.0569,0.359,0.721,82
2841,2928,dub,Youth (Adventure Club Remix),4n0isQrD9b9lOoSs7zKogy,0,-2.865,139.726,238602,0.71,0,2.11e-05,0.0447,0.254,0.46299999999999997,82
2842,2929,dub,Journey's End,4jIzCryeLdBgE671gdQ6QD,42,-9.185,139.981,295290,0.7440000000000001,11,0.262,0.0302,0.225,0.628,82
2843,2930,dub,Ruffneck - Full Flex,5tGwVrXBhYGUIRQuQ1gvrQ,51,-1.64,140.145,226286,0.97,5,0.00483,0.129,0.325,0.6459999999999999,82
2844,2931,dub,Power,0Pe1XwDz6KtFGY3cks6V0K,0,-5.956,139.959,241714,0.88,2,0.231,0.14400000000000002,0.0671,0.504,82
2845,2932,dub,I Remember - Caspa Remix,470X9A1udQVQpOZ6FiXOOI,28,-6.1370000000000005,140.017,335307,0.711,11,0.28300000000000003,0.0406,0.225,0.665,82
2846,2933,dub,Watch Out,4oYqipUbsaOVIFsY8Vk5Kl,31,-3.55,140.059,277845,0.9420000000000001,7,0.32,0.0758,0.647,0.7759999999999999,82
2847,2934,dub,Haunt You,61l4Cfs1gVrmrDNZuS5pez,35,-5.392,140.018,331138,0.887,6,0.15,0.0346,0.138,0.525,82
2848,2935,dub,Fugue State,1Ts2AFMVmOpDnwcff18O3a,0,-3.8680000000000003,123.47399999999999,214760,0.813,1,0.9079999999999999,0.0652,0.267,0.364,82
2849,2936,dub,Scary Monsters and Nice Sprites - Noisia Remix,2hSPUp0RfF1j0pTWGpGADL,36,-4.1080000000000005,140.144,204154,0.871,7,0.3,0.235,0.639,0.6,82
2850,2937,dub,Don't Stop the Rock (Dubstep Remix),3DlJnIYXEl4PMAMGKsHuah,0,-4.612,127.994,270304,0.905,10,0.00185,0.22,0.5329999999999999,0.684,82
2851,2938,dub,I Know the Truth,4SMciQoW2tOVieBAg6U2Qj,42,-3.222,140.118,288000,0.9390000000000001,6,0.00399,0.233,0.29600000000000004,0.59,82
2852,2939,dub,Where's My Money - Caspa Remix,4kXy6GG01IHNQfFCns3PgH,2,-8.63,140.024,247333,0.8029999999999999,7,0.401,0.0901,0.081,0.7959999999999999,82
2853,2940,dub,Derezzed - Remixed by The Glitch Mob,4lteJuSjb9Jt9W1W7PIU2U,49,-7.684,96.995,262240,0.527,8,0.00263,0.0687,0.213,0.518,82
2854,2941,dub,"With You, Friends (Long Drive)",1aF6jpITT6RzPxrYsZJeIm,46,-4.748,119.93799999999999,389024,0.5720000000000001,2,0.00895,0.0377,0.35600000000000004,0.366,82
2855,2942,dub,Lines in Wax (feat. Foreign Beggars),40jr6hmQNFJFGjllxEFMPX,37,-5.9239999999999995,139.993,317018,0.958,11,0.000344,0.0911,0.703,0.657,82
2856,2944,dub,Rise & Fall (feat. Krewella),5yQmKyKEdjtxFDPIK9mFLn,46,-5.372000000000001,140.055,361875,0.8190000000000001,5,0.153,0.0454,0.449,0.513,82
2857,2945,dub,Voodoo,5whq7JNmLBrI2x3VmfqcIk,0,-2.557,176.03599999999997,360000,0.9790000000000001,7,0.21100000000000002,0.0728,0.371,0.39899999999999997,82
2858,2946,dub,Alive,2SHnUyZq0zwmvRIl4WY77G,55,-2.909,128.002,290760,0.8220000000000001,9,0.00318,0.0557,0.5670000000000001,0.6629999999999999,82
2859,2947,dub,Kyoto (feat. Sirah),3FUZpoj9VV0sgc8RqbS3xQ,59,-2.298,174.97400000000002,200787,0.92,4,0.000596,0.0713,0.21899999999999997,0.605,82
2860,2948,dub,Feel So Close - Nero Remix,6z7fC23kVb8rOY1mLskZmY,36,-3.0660000000000003,139.981,284813,0.818,7,2.1899999999999997e-05,0.0358,0.155,0.415,82
2861,2949,dub,Raise Your Weapon - Noisia Remix,7v0yRCfTlMVbFtQkvHZASS,27,-10.35,140.001,336920,0.551,8,0.27,0.052000000000000005,0.0768,0.622,82
2862,2950,dub,Eyes on Fire - Zeds Dead RMX,4oZNnBytvWrddsoaFPO4RD,1,-6.4639999999999995,144.69299999999998,320000,0.725,11,0.0011,0.141,0.306,0.5670000000000001,82
2863,2951,dub,Drive It Like You Stole It,6WLeelhUYx8GaWZ0dGIuLJ,0,-8.969,85.939,352000,0.6829999999999999,5,0.924,0.0862,0.5,0.608,82
2864,2952,dub,Hold On - Sub Focus Remix,5Muk08hnvAKtf0MDHqIq5j,0,-4.758,173.995,267800,0.9309999999999999,7,0.00845,0.0397,0.0393,0.377,82
2865,2953,dub,Follow Me,1utjKRucyp1qt6wOQrEqy6,0,-7.194,76.956,260975,0.7979999999999999,2,0.138,0.0662,0.162,0.575,82
2866,2955,dub,Lights,2wl9I2ajE7SbL7ttFU3L47,40,-6.435,144.937,248276,0.847,9,0.0325,0.0417,0.29,0.657,82
2867,2956,dub,The Bug,5t9eIswPAHSybGEE5aRWao,16,-6.957999999999999,145.045,254400,0.695,5,0.5720000000000001,0.17300000000000001,0.14800000000000002,0.38299999999999995,82
2868,2957,dub,Pursuit Of Happiness - Extended Steve Aoki Remix (Explicit),2MlcK8OgC5IpQz3l093YSR,4,-5.2010000000000005,127.98899999999999,373627,0.695,9,0.00355,0.0586,0.604,0.723,82
2869,2958,dub,Satisfaction (Brand Blank Dubstep Remix),30o21PPMWbH3QORO2yDJHp,0,-5.609,140.005,297429,0.929,6,0.52,0.278,0.342,0.6709999999999999,82
2870,2959,dub,Ease My Mind,3AGawd3ZkLbYQlxe4nZIEK,54,-2.986,150.14700000000002,302520,0.753,8,0.0,0.0656,0.207,0.40399999999999997,82
2871,2960,dub,Pump It Up,7AursyzloqWOcgkxzLfuj0,0,-6.561,140.053,296691,0.9159999999999999,6,0.0033399999999999997,0.0449,0.701,0.5820000000000001,82
2872,2961,dub,Execute - Original Mix,2AwIVX47tgIm0Vca8OKjDp,0,-5.422999999999999,173.988,246094,0.8270000000000001,7,0.838,0.0923,0.42700000000000005,0.515,82
2873,2962,dub,Unison - Knife Party Remix,62PdGwG6Hv8sCyd29ExKEq,0,-6.067,109.932,298402,0.836,10,0.833,0.0603,0.165,0.586,82
2874,2963,dub,Dirty Sexy,4tRTwl8vh3miFe21gcXBfs,0,-5.005,146.158,164304,0.862,8,0.0,0.0736,0.259,0.562,82
2875,2964,dub,Levels - Skrillex Remix,5f6igUw1asUL4AGXSvgTW8,52,-2.825,140.0,281147,0.91,5,0.0067,0.0762,0.34600000000000003,0.615,82
2876,2965,dub,Killin' It,3rHFo3c176QQnZ3Ucdbp21,43,-2.51,159.972,207040,0.909,11,0.000627,0.0369,0.21899999999999997,0.514,82
2877,2966,dub,Syndrome,3HpTnaupMDnsXoX77V2Tt2,0,-5.19,172.079,270715,0.937,8,0.6629999999999999,0.138,0.265,0.615,82
2878,2967,dub,Graduation,5Ws6jxX9qRFJHHsXN71RXI,0,-6.9670000000000005,139.938,344102,0.6890000000000001,7,0.264,0.0359,0.0494,0.428,82
2879,2968,dub,Right In,1LV5G400jD3Ytvyv6Dlkym,52,-2.168,139.815,180400,0.802,2,4.14e-05,0.16699999999999998,0.335,0.636,82
2880,2969,dub,sEXisM - Original Mix,6qwPYm1rlWxHK6e3GDsZGx,0,-5.169,141.988,253503,0.9490000000000001,11,0.782,0.0732,0.262,0.517,82
2881,2970,dub,Tommy's Theme - Original Mix,3U5aILXwgt4VrTr1ta1AAm,0,-3.7960000000000003,73.97800000000001,280308,0.727,6,0.0428,0.0412,0.191,0.49700000000000005,82
2882,2971,dub,Centipede,0u2AIKDVafHwCFQ9LDnqxH,54,-3.71,140.077,246770,0.951,1,0.478,0.0654,0.0628,0.507,82
2883,2972,dub,Flight,66WcaWVGRFmpx0euxmw9yM,7,-5.735,87.383,219429,0.755,2,2.57e-05,0.659,0.217,0.434,82
2884,2973,dub,Starlight,3a6unUszLQkRhXDPzQfxRa,34,-5.113,140.006,250952,0.8690000000000001,1,0.161,0.0296,0.067,0.501,82
2885,2974,dub,Summit (feat. Ellie Goulding),1SbqxemPdwGlvmirtQVkCU,58,-3.739,139.989,373987,0.773,6,0.0104,0.0359,0.486,0.6920000000000001,82
2886,2975,dub,Turn Down for What,67awxiNHNyjMXhVgsHuIrs,72,-4.1,100.014,213733,0.799,1,0.128,0.156,0.0815,0.818,82
2887,2976,dub,Still Getting It,0q45YANSRNVwdDUivfsmBo,26,-4.813,140.062,240012,0.956,5,0.0010199999999999999,0.11599999999999999,0.652,0.591,82
2888,2977,dub,Strange Behaviour - Original Mix,3WyXP15dqzhKtfcjqX1vsj,0,-5.3,139.711,294913,0.813,6,0.000171,0.111,0.33899999999999997,0.586,82
2889,2978,dub,Woo Boost,2aNyZbeTHirn7ToWq7IGym,0,-4.127,139.855,249480,0.8029999999999999,11,0.23600000000000002,0.115,0.643,0.66,82
2890,2979,dub,Love (Gagging Vip Mix) - Shift Recordings (Dubstep),5JvX2t3GazcptynL9vYCyy,24,-6.506,141.986,260237,0.693,7,0.441,0.0437,0.8,0.608,82
2891,2980,dub,Tetris,4SCt2d0kZk8VsbVa78otYR,45,-1.58,140.084,219243,0.948,4,0.244,0.0351,0.37,0.35200000000000004,82
2892,2981,dub,Zombies Ate My Neighbours,3h8JZQiCvNvuDPnhLwnLom,0,-3.944,110.008,296727,0.8220000000000001,4,0.007409999999999999,0.0419,0.33799999999999997,0.713,82
2893,2982,dub,Promises,1kjvBYbo5SgzDVn42c1SuF,0,-4.303999999999999,144.003,257360,0.9420000000000001,9,0.00286,0.065,0.364,0.488,82
2894,2983,dub,Existence - VIP,0Bu75pBNS5pjDLWgfUKGrm,0,-5.22,66.893,248178,0.9159999999999999,2,0.299,0.316,0.146,0.344,82
2895,2984,dub,Flashing Lights,6uomknm6K7oOeRDfwBzuV7,0,-5.138999999999999,140.04,250413,0.8079999999999999,4,0.0,0.048,0.27399999999999997,0.5329999999999999,82
2896,2985,dub,Decisions,5W9OWL9fs1FnTVuVJpjOV4,0,-1.652,139.97899999999998,194143,0.9109999999999999,7,0.0,0.069,0.5579999999999999,0.552,82
2897,2986,dub,Electric Avenue (Dubstep Remix),1tp8R8pxWcvNmKt2SK7ev2,0,-6.672999999999999,139.906,272517,0.768,6,0.000794,0.25,0.8270000000000001,0.642,82
2898,2987,dub,Renegade - The Qemists VIP,1Hn6tSoPeCKPqqOODgHP4y,33,-5.807,139.757,301154,0.9329999999999999,9,0.0251,0.0925,0.040999999999999995,0.429,82
2899,2989,dub,Please Don't Go - Boson Remix,28qyoXYCFoAe60DB8sCSXc,9,-5.261,142.49200000000002,368827,0.873,4,0.0699,0.0347,0.479,0.7040000000000001,82
2900,2990,dub,Animals - Original Mix,766RKRQ1ZJjmdBQ9y54HKj,1,-6.3839999999999995,128.012,304240,0.866,1,0.6990000000000001,0.0386,0.0376,0.674,82
2901,2991,dub,Must Be The Feeling,134KWDWvckZcxlRLGq0IYi,0,-4.23,128.085,242840,0.794,10,3.53e-05,0.0909,0.5479999999999999,0.615,82
2902,2993,dub,Reasons (Doctor P Remix),5CvxQDqWhIrBLLb3IeXjtP,0,-4.611000000000001,140.004,276520,0.888,11,1.0199999999999999e-05,0.0457,0.585,0.691,82
2903,2994,dub,Still With Me - Seven Lions Remix,1uy0MBpwxwAmNXbQZ197hK,34,-5.574,137.946,316535,0.8809999999999999,8,0.0296,0.0822,0.0657,0.242,82
2904,2995,dub,Sweet Shop,295nnPutAyvfXpVsfwJbga,39,-5.657,139.91299999999998,275056,0.8859999999999999,7,0.062,0.032,0.106,0.5920000000000001,82
2905,2996,dub,The Legend Of Zelda - Original Mix,6sZmgTsyiF9ObnEniMISIc,0,-3.908,128.018,371000,0.763,6,0.614,0.0631,0.35100000000000003,0.78,82
2906,2997,dub,Scary Monsters and Nice Sprites - Dirtyphonics Remix,0QQwlREWKKxRUPPbpaKZJS,41,-5.7589999999999995,175.071,291080,0.8270000000000001,7,0.00231,0.19699999999999998,0.408,0.42200000000000004,82
2907,2998,dub,Cloudburn - Original Mix,6LREpoj6P2sMJw50bJCb2m,0,-6.689,139.96,319530,0.7559999999999999,1,0.013999999999999999,0.046,0.313,0.6409999999999999,82
2908,2999,dub,Ping Pong,7cOKuMZ1zn36nELzNTnee9,0,-2.286,159.931,272000,0.9790000000000001,1,0.732,0.0772,0.637,0.542,82
2909,3000,dubstep,Say NO! (Cutline Remix),5v983mE8hnt4dkVREDCHPY,0,-5.311,145.019,245529,0.9229999999999999,7,0.000379,0.0738,0.198,0.47700000000000004,121
2910,3001,dubstep,Fire Away,3G6f32IgEKsInHsy2J4r5J,45,-7.689,139.793,341147,0.8140000000000001,7,0.00032900000000000003,0.0665,0.0725,0.546,121
2911,3003,dubstep,Stardust,5zfV4asyFB2htpxZj6v7Oe,16,-4.573,139.993,281250,0.722,4,0.00642,0.0314,0.13699999999999998,0.573,121
2912,3004,dubstep,Everyday - Netsky Remix,3xcv3R9LGJkprp0EOQvdNt,0,-4.981,173.92,251670,0.9329999999999999,2,0.8909999999999999,0.0739,0.102,0.327,121
2913,3006,dubstep,Fire (feat. Ms Dynamite),5vlmyGaKZCJGGPLmDxzlOB,18,-4.105,139.814,279707,0.841,9,4.76e-06,0.134,0.6659999999999999,0.825,121
2914,3007,dubstep,Me And You,6DEeUrq2VhjAj6KOhZcsu3,0,-3.745,144.047,247520,0.925,0,0.8740000000000001,0.0381,0.23600000000000002,0.42,121
2915,3008,dubstep,Blood Red - Original Mix,7usbPC0r2Scsv768oP5Uma,0,-7.069,139.951,350807,0.879,9,0.18600000000000003,0.0571,0.0326,0.653,121
2916,3009,dubstep,Weekends!!! (feat. Sirah) - Zedd Remix,7C5cXm0CVsiVQppGPCKr9v,28,-2.464,128.039,323906,0.7240000000000001,0,0.0834,0.141,0.397,0.747,121
2917,3010,dubstep,Harry - Barenoize Remix,1giJrrnPSZK8lXghiwdl9R,0,-6.943,139.83100000000002,252373,0.747,2,0.136,0.0368,0.1,0.5429999999999999,121
2918,3012,dubstep,Scorpions,5xVdrHVFh8Uo0MrEVtwgJ1,0,-4.4110000000000005,104.93700000000001,355880,0.902,0,0.0684,0.0606,0.0373,0.33899999999999997,121
2919,3013,dubstep,Hold Me Close,5F7FWI7P3jMzO3yCz0jELg,41,-9.197000000000001,139.97,276520,0.902,4,0.787,0.0543,0.0494,0.627,121
2920,3014,dubstep,Oh Snap!,56rOxDQVW3dYn2ZaKgi0Xe,0,-1.755,139.953,329964,0.9309999999999999,1,0.479,0.0451,0.815,0.649,121
2921,3015,dubstep,Split The Atom - Kito Remix,7oHEnooDZGaPtQujUd2o4Y,0,-2.594,72.543,253892,0.879,9,0.48200000000000004,0.111,0.10099999999999999,0.5589999999999999,121
2922,3016,dubstep,Timestretch,1xnSRAnAOVjjpT2OOd1qBd,0,-4.221,139.925,362143,0.895,0,0.0905,0.0411,0.138,0.512,121
2923,3017,dubstep,The Jungle - FuntCase Remix,73Qi2tIi45XtmqNDTrH3cE,0,-4.0760000000000005,142.14,358310,0.91,0,0.008740000000000001,0.126,0.0346,0.319,121
2924,3018,dubstep,Vario - Original Mix,3gF7Uac3x8HIRVAIxjwJLi,28,-8.573,150.015,200071,0.679,11,0.8079999999999999,0.08800000000000001,0.361,0.5710000000000001,121
2925,3019,dubstep,All In,0Ff0IZy22ygaykCe2iAG01,0,-6.18,140.105,258857,0.9209999999999999,9,0.27399999999999997,0.036000000000000004,0.547,0.48700000000000004,121
2926,3022,dubstep,Hot Right Now - Zomboy Remix,0gPb1k9MFLN022UU05xs2d,5,-4.342,140.001,297000,0.9440000000000001,2,0.0015,0.036000000000000004,0.221,0.657,121
2927,3024,dubstep,Sleepless - Original Mix,7owpI9kPFpz7qjIBfNC8F9,0,-6.6579999999999995,144.955,323438,0.6709999999999999,1,0.10099999999999999,0.043,0.0544,0.545,121
2928,3025,dubstep,Ninur - Original Mix,74XJOhHihLUU9B9cCF5Qgz,15,-9.222999999999999,108.626,286737,0.7070000000000001,8,0.72,0.0697,0.6990000000000001,0.40700000000000003,121
2929,3026,dubstep,I Will Never Change - 2012,36tAyMKHWJHZWbS4NWjwiv,14,-7.269,105.01899999999999,282400,0.823,1,0.759,0.264,0.0318,0.511,121
2930,3027,dubstep,Let Go feat. Mimi Page - Kairo Kingdom Remix,2GOptr36KLy91ssqNeB9iI,21,-4.646,140.092,239475,0.846,7,0.126,0.027999999999999997,0.19899999999999998,0.54,121
2931,3028,dubstep,Stranger,1Ft6KgjMR7TSVkryV7gq8n,48,-4.092,127.954,289973,0.835,2,0.0012900000000000001,0.111,0.11800000000000001,0.485,121
2932,3029,dubstep,Bass Cannon,1fc12F23NDBAN1Y75GEc1v,48,-4.292,139.928,310411,0.8270000000000001,8,0.865,0.0363,0.0402,0.675,121
2933,3030,dubstep,Sick,2nRI4aNrPjn8KPSiASKvcv,0,-4.857,140.036,284590,0.89,11,0.0172,0.0569,0.502,0.574,121
2934,3031,dubstep,We'll Be Coming Back (feat. Example) - Killsonik Remix,5EAjCshmGUYJ5Iqcz4H1jU,27,-4.038,139.955,332867,0.8190000000000001,11,2.15e-05,0.0518,0.18100000000000002,0.45899999999999996,121
2935,3032,dubstep,Perfect Stranger (feat. Katy B),540vJvqObj7Bpbzdn7aJmm,25,-5.606,142.99200000000002,357293,0.9420000000000001,9,0.0381,0.0348,0.293,0.607,121
2936,3034,dubstep,Fortune Days,5VWVVSABdgccboSdrKGiZH,55,-9.205,104.964,382813,0.67,1,0.805,0.095,0.18899999999999997,0.598,121
2937,3035,dubstep,Dovregubben (Original Mix),5FCfyAp7HeEoqQl3y0d8Wi,0,-3.701,128.023,300000,0.7879999999999999,7,0.523,0.14800000000000002,0.17600000000000002,0.898,121
2938,3036,dubstep,To The Stars - Break The Noize & The Autobots Remix,5PXZP1Agwl8XCqX6NdToDG,29,-3.6039999999999996,139.982,231141,0.9390000000000001,9,0.0165,0.168,0.307,0.447,121
2939,3037,dubstep,Jungle,2TYdbwIwRArr13oxJ7Uc47,22,-7.386,140.032,257143,0.7859999999999999,5,0.000105,0.257,0.187,0.45799999999999996,121
2940,3038,dubstep,3 Fist Style - Original Remix,1ya4F4AAuuLJZ1l6qB5iEt,0,-5.004,140.029,288109,0.713,7,0.0197,0.033,0.14400000000000002,0.56,121
2941,3039,dubstep,"Sweet Shop - Friction, Camo and Krooked Drum and Bass Mix",3OTeCbE7jdh0b6f9erM3YN,0,-3.951,173.972,289006,0.9329999999999999,10,0.893,0.0374,0.13,0.359,121
2942,3040,dubstep,Got 2 Know,2JPxMMWWLPz50bLqdfxgjg,43,-4.802,139.94899999999998,350098,0.757,7,0.696,0.03,0.475,0.659,121
2943,3041,dubstep,Tek The Money - Josh Money Mix,6A1RSVPMV0DYtbN4qf3eVj,2,-2.7489999999999997,139.955,284973,0.943,2,0.000588,0.11900000000000001,0.391,0.637,121
2944,3042,dubstep,Run You Down,6Y78QFCuJ10LnuTaGUxtGG,0,-4.435,139.94799999999998,336010,0.925,5,0.0933,0.0317,0.168,0.451,121
2945,3043,dubstep,Pink Lady - Original Mix,4r7fvfb1I1ZPQEvtwvr427,0,-4.876,109.961,302636,0.8809999999999999,5,0.0134,0.166,0.505,0.78,121
2946,3044,dubstep,Seven Figure Swagger - Bar9 Rmx feat. Bar9,0bFu1acVz49Y65ll0Fjred,0,-5.192,139.967,280373,0.7609999999999999,1,0.28600000000000003,0.11599999999999999,0.0539,0.726,121
2947,3045,dubstep,Bass Head,2EQhNdnP2LT96NnkkKkm0N,0,-6.631,84.984,396882,0.6779999999999999,6,0.05,0.177,0.0605,0.764,121
2948,3046,dubstep,Thumbs Up,2hiUFddzxnzlPA8qLLmniL,0,-5.218,111.964,235714,0.779,5,0.0735,0.22399999999999998,0.578,0.7390000000000001,121
2949,3048,dubstep,Too Simple,76Tkh6Fl7uTvQQn4MkNIbi,0,-5.261,174.987,271782,0.6809999999999999,10,0.0059299999999999995,0.259,0.579,0.65,121
2950,3049,dubstep,Game Time,3D1dvVvbJsikDc7YpaOiTm,0,-5.483,139.994,236947,0.882,5,0.11800000000000001,0.0361,0.243,0.336,121
2951,3050,dubstep,My Eyes,7lP4SLXD1ZWp10huOfGozD,0,-4.6419999999999995,174.042,289667,0.955,1,0.27,0.0547,0.0332,0.379,121
2952,3052,dubstep,Bully,2V51IfyunI28vxuCRmqCTZ,0,-8.686,139.968,306761,0.8909999999999999,7,0.00434,0.147,0.327,0.708,121
2953,3053,dubstep,Fall Of The Republic - Original Mix,6E4Wif38jr6B9l1jyMj8FL,25,-6.297999999999999,139.338,285571,0.705,1,0.00237,0.0518,0.42100000000000004,0.36700000000000005,121
2954,3054,dubstep,Sleepless - Xilent Remix,48N8GzDqFazeKPfa4VI3kD,0,-3.659,139.984,308764,0.965,10,0.000789,0.217,0.657,0.57,121
2955,3056,dubstep,Rough - Brown and Gammon Remix,7hUDItdFd28Kvq0mAuoZ30,23,-3.779,140.031,301714,0.898,7,0.11199999999999999,0.0612,0.46,0.634,121
2956,3057,dubstep,In For The Kill - Skrillex Remix,1oS15s7e3o4fJxpg9UR9ns,47,-5.624,144.955,311147,0.6890000000000001,8,1.5399999999999998e-05,0.0854,0.493,0.48700000000000004,121
2957,3058,dubstep,Breakn' a Sweat - Zedd Remix,3IBMJLY5uN014W1hTzdTRl,48,-4.0969999999999995,130.041,330577,0.9520000000000001,4,0.16899999999999998,0.0646,0.41600000000000004,0.58,121
2958,3059,dubstep,Departure,72YnNlG0na7Op3AbSR2qXz,0,-5.269,86.839,335507,0.742,6,0.231,0.0932,0.0392,0.21100000000000002,121
2959,3060,dubstep,Spitfire - Kill The Noise Remix,7gXbW31wBLNqHOd03L7Hwz,0,-4.904,172.143,251289,0.9009999999999999,4,0.9259999999999999,0.0407,0.317,0.495,121
2960,3061,dubstep,Music in Me,3sSwdKGqxmpycfrRHY61Mf,30,-2.705,140.01,306892,0.9390000000000001,5,0.00135,0.0361,0.336,0.474,121
2961,3062,dubstep,Earthquake (feat. Tinie Tempah),3SxiAdI8dP9AaaEz1Z24mn,61,-3.966,153.066,274600,0.856,0,0.0,0.0997,0.258,0.541,121
2962,3063,dubstep,Tornado (Kill the Noise Remix feat. Polina),3o3U18kFcmloGxgDlVVzzI,0,-5.047,140.043,215429,0.907,9,0.000251,0.0414,0.17,0.675,121
2963,3064,dubstep,X Rated - Original Mix,0wrWRmDKwfPrWzWZwBYsTM,0,-4.513999999999999,140.026,265250,0.897,6,0.000618,0.41600000000000004,0.36,0.6709999999999999,121
2964,3065,dubstep,Minus One,4csmEluAQCIFUfAOtQKsDd,0,-4.668,140.02,290659,0.914,8,0.12,0.0412,0.0591,0.532,121
2965,3066,dubstep,Natural Disaster - Skream Remix,1Xz7EhCePVyUPZYRIBDQWR,0,-4.721,140.001,282653,0.867,6,0.0,0.271,0.532,0.45299999999999996,121
2966,3067,dubstep,Sofi Needs A Ladder,5pewxEBnMo72rY6pGH0HJz,0,-7.755,128.01,403088,0.7070000000000001,5,0.0027300000000000002,0.052000000000000005,0.341,0.779,121
2967,3068,dubstep,All Fall Down,3ai99OqgW33tw5T3bgoIT6,0,-4.138999999999999,140.033,225533,0.85,1,0.000146,0.0479,0.0719,0.573,121
2968,3069,dubstep,Scary Monsters and Nice Sprites - The Juggernaut Remix,73LjHkIsz1EcT9bn8z0cRU,29,-3.56,139.963,233736,0.9570000000000001,2,0.0676,0.11699999999999999,0.419,0.327,121
2969,3070,dubstep,Ghouls - Tha New Team Remix,4lV3dZCapT3CSrKFpPlAQX,25,-2.7,139.971,253873,0.87,1,0.000591,0.11900000000000001,0.406,0.48100000000000004,121
2970,3071,dubstep,Organ Donor,3cK4YbEVV2sxvcgSrl10bd,0,-5.064,140.059,238985,0.945,6,0.0225,0.0608,0.643,0.539,121
2971,3072,dubstep,The Matrix,2Hyi5qmwDUy6jFVicDKo0a,0,-3.318,169.95,265412,0.922,4,0.11800000000000001,0.11199999999999999,0.638,0.522,121
2972,3073,dubstep,8 Bit Superhero - Eptic Remix,66KqlMugH9YWdNAmDssmDj,0,-3.9739999999999998,69.997,281143,0.9109999999999999,1,0.8,0.0481,0.0379,0.544,121
2973,3074,dubstep,Spitfire,3BOxTOcXtgx1URkMJZK1YS,0,-7.936,140.04399999999998,404835,0.687,1,0.698,0.034,0.0376,0.581,121
2974,3075,dubstep,Reaching Out,6bxq92mCKHtpDH2Q3Ffsim,0,-3.622,140.00799999999998,284693,0.845,9,0.00199,0.028999999999999998,0.0863,0.45,121
2975,3076,dubstep,Love Goes Down - Doctor P Remix,3YxUZz9AOSFduucy7SSJN9,19,-5.188,89.964,308633,0.8740000000000001,0,0.43,0.0725,0.134,0.426,121
2976,3077,dubstep,Come & Get It,2lKjHE4eSS4LAxan214Zpr,45,-0.184,173.938,205507,0.9570000000000001,5,0.0,0.305,0.243,0.5429999999999999,121
2977,3079,dubstep,Come Again,6FeTYZxPNMEEhEtF2zSHYa,0,-5.611000000000001,139.944,282952,0.983,5,0.33299999999999996,0.149,0.268,0.504,121
